# SYNTHETIC DATA — generated by src/generate_data.py. NOT REAL.
# RANDOM_SEED=42
# date range: 2022-01-01 to 2024-12-31 (1096 daily rows)
date,sales,baseline,trend,weekly,annual,events,mu,is_match_day,match_importance,is_bank_holiday,holiday_name
2024-03-17,3171.76,2500.0,198.6037,100.0,7.8324,272.0682,3078.5043,1,0.2712,0,
2024-03-18,1678.96,2500.0,198.8501,-700.0,8.4621,0.0,2007.3122,0,0.0,0,
2024-03-19,1721.15,2500.0,199.0965,-800.0,9.121,0.0,1908.2175,0,0.0,0,
2024-03-20,2474.47,2500.0,199.3429,-500.0,9.8139,0.0,2209.1568,0,0.0,0,
2024-03-21,2590.85,2500.0,199.5893,-200.0,10.545,0.0,2510.1343,0,0.0,0,
2024-03-22,3297.06,2500.0,199.8357,800.0,11.3185,0.0,3511.1542,0,0.0,0,
2024-03-23,4533.19,2500.0,200.0821,1300.0,12.1381,583.6247,4595.845,1,0.5022,0,
2024-03-24,2974.96,2500.0,200.3285,100.0,13.0075,158.4809,2971.817,1,0.0778,0,
2024-03-25,2133.08,2500.0,200.5749,-700.0,13.9303,0.0,2014.5053,0,0.0,0,
2024-03-26,1707.57,2500.0,200.8214,-800.0,14.9098,0.0,1915.7311,0,0.0,0,
2024-03-27,2277.64,2500.0,201.0678,-500.0,15.9491,224.9056,2441.9224,1,0.2926,0,
2024-03-28,2573.36,2500.0,201.3142,-200.0,17.0513,0.0,2518.3655,0,0.0,0,
2024-03-29,4120.17,2500.0,201.5606,800.0,18.2195,633.5604,4153.3405,0,0.0,1,Good Friday
2024-03-30,4597.54,2500.0,201.807,1300.0,19.4565,375.1475,4396.411,1,0.2538,0,
2024-03-31,2698.29,2500.0,202.0534,100.0,20.7653,169.8319,2992.6505,1,0.096,0,
2024-04-01,2540.39,2500.0,202.2998,-700.0,22.1484,445.3786,2469.8268,0,0.0,1,Easter Monday
2024-04-02,2094.36,2500.0,202.5462,-800.0,23.6087,0.0,1926.1549,0,0.0,0,
2024-04-03,2314.71,2500.0,202.7926,-500.0,25.1488,0.0,2227.9414,0,0.0,0,
2024-04-04,2557.96,2500.0,203.039,-200.0,26.7712,0.0,2529.8102,0,0.0,0,
2024-04-05,3504.67,2500.0,203.2854,800.0,28.4784,0.0,3531.7639,0,0.0,0,
2024-04-06,4301.63,2500.0,203.5318,1300.0,30.273,575.6882,4609.493,1,0.4891,0,
2024-04-07,3071.92,2500.0,203.7782,100.0,32.1572,253.7838,3089.7193,1,0.2357,0,
2024-04-08,2243.56,2500.0,204.0246,-700.0,34.1334,0.0,2038.158,0,0.0,0,
2024-04-09,2068.22,2500.0,204.271,-800.0,36.2037,147.6335,2088.1083,1,0.1718,0,
2024-04-10,2083.23,2500.0,204.5175,-500.0,38.3703,0.0,2242.8878,0,0.0,0,
2024-04-11,2713.42,2500.0,204.7639,-200.0,40.6352,279.2564,2824.6555,1,0.332,0,
2024-04-12,3605.02,2500.0,205.0103,800.0,43.0003,0.0,3548.0105,0,0.0,0,
2024-04-13,4438.34,2500.0,205.2567,1300.0,45.4672,524.3267,4575.0506,1,0.4259,0,
2024-04-14,3161.7,2500.0,205.5031,100.0,48.0376,189.9941,3043.5348,1,0.1266,0,
2024-04-15,2520.55,2500.0,205.7495,-700.0,50.713,362.8939,2419.3564,1,0.6498,0,
2024-04-16,2098.85,2500.0,205.9959,-800.0,53.4946,0.0,1959.4905,0,0.0,0,
2024-04-17,2745.23,2500.0,206.2423,-500.0,56.3835,201.9262,2464.552,1,0.2345,0,
2024-04-18,2770.29,2500.0,206.4887,-200.0,59.3805,0.0,2565.8692,0,0.0,0,
2024-04-19,3302.46,2500.0,206.7351,800.0,62.4864,0.0,3569.2215,0,0.0,0,
2024-04-20,4145.54,2500.0,206.9815,1300.0,65.7016,395.8589,4468.5421,1,0.2724,0,
2024-04-21,3186.99,2500.0,207.2279,100.0,69.0263,330.1705,3206.4248,1,0.3562,0,
2024-04-22,2171.29,2500.0,207.4743,-700.0,72.4604,172.6555,2252.5902,1,0.2048,0,
2024-04-23,1803.07,2500.0,207.7207,-800.0,76.0035,0.0,1983.7243,0,0.0,0,
2024-04-24,2206.79,2500.0,207.9671,-500.0,79.6551,0.0,2287.6223,0,0.0,0,
2024-04-25,2493.25,2500.0,208.2136,-200.0,83.4142,0.0,2591.6278,0,0.0,0,
2024-04-26,3402.48,2500.0,208.46,800.0,87.2797,0.0,3595.7396,0,0.0,0,
2024-04-27,4288.58,2500.0,208.7064,1300.0,91.2498,299.7785,4399.7347,1,0.1577,0,
2024-04-28,3178.08,2500.0,208.9528,100.0,95.3229,0.0,2904.2756,0,0.0,0,
2024-04-29,2142.31,2500.0,209.1992,-700.0,99.4966,0.0,2108.6957,0,0.0,0,
2024-04-30,2411.32,2500.0,209.4456,-800.0,103.7683,0.0,2013.2139,0,0.0,0,
2024-05-01,2349.44,2500.0,209.692,-500.0,108.1353,0.0,2317.8273,0,0.0,0,
2024-05-02,2561.68,2500.0,209.9384,-200.0,112.5941,0.0,2622.5325,0,0.0,0,
2024-05-03,4068.03,2500.0,210.1848,800.0,117.1412,439.3567,4066.6827,1,0.3863,0,
2024-05-04,4738.82,2500.0,210.4312,1300.0,121.7724,511.3349,4643.5385,1,0.3988,0,
2024-05-05,3346.4,2500.0,210.6776,100.0,126.4836,296.6387,3233.7998,1,0.2905,0,
2024-05-06,3361.4,2500.0,210.924,-700.0,131.2698,740.3191,2882.5128,1,0.2647,1,May Day
2024-05-07,1908.85,2500.0,211.1704,-800.0,136.1259,0.0,2047.2964,0,0.0,0,
2024-05-08,2514.13,2500.0,211.4168,-500.0,141.0466,0.0,2352.4634,0,0.0,0,
2024-05-09,2701.86,2500.0,211.6632,-200.0,146.0259,0.0,2657.6891,0,0.0,0,
2024-05-10,3202.58,2500.0,211.9097,800.0,151.0576,0.0,3662.9672,0,0.0,0,
2024-05-11,5080.8,2500.0,212.1561,1300.0,156.1351,617.4444,4785.7356,1,0.5149,0,
2024-05-12,3566.24,2500.0,212.4025,100.0,161.2517,264.2307,3237.8849,1,0.2327,0,
2024-05-13,2029.62,2500.0,212.6489,-700.0,166.4001,0.0,2179.049,0,0.0,0,
2024-05-14,2082.98,2500.0,212.8953,-800.0,171.5727,0.0,2084.468,0,0.0,0,
2024-05-15,2060.03,2500.0,213.1417,-500.0,176.7618,0.0,2389.9035,0,0.0,0,
2024-05-16,2423.91,2500.0,213.3881,-200.0,181.9592,0.0,2695.3473,0,0.0,0,
2024-05-17,4011.07,2500.0,213.6345,800.0,187.1566,0.0,3700.7911,0,0.0,0,
2024-05-18,4297.88,2500.0,213.8809,1300.0,192.3454,258.2366,4464.4629,1,0.1019,0,
2024-05-19,2744.5,2500.0,214.1273,100.0,197.5167,0.0,3011.6441,0,0.0,0,
2024-05-20,2257.73,2500.0,214.3737,-700.0,202.6616,0.0,2217.0353,0,0.0,0,
2024-05-21,2033.69,2500.0,214.6201,-800.0,207.7708,0.0,2122.3909,0,0.0,0,
2024-05-22,2336.26,2500.0,214.8665,-500.0,212.835,0.0,2427.7015,0,0.0,0,
2024-05-23,2894.6,2500.0,215.1129,-200.0,217.8447,0.0,2732.9577,0,0.0,0,
2024-05-24,3390.73,2500.0,215.3593,800.0,222.7904,0.0,3738.1498,0,0.0,0,
2024-05-25,4342.6,2500.0,215.6057,1300.0,227.6625,438.4182,4681.6864,1,0.3015,0,
2024-05-26,3293.3,2500.0,215.8522,100.0,232.4512,204.8918,3253.1952,1,0.1296,0,
2024-05-27,3107.83,2500.0,216.0986,-700.0,237.1471,630.9088,2884.1544,0,0.0,1,Spring Bank Holiday
2024-05-28,2618.93,2500.0,216.345,-800.0,241.7403,224.8095,2382.8948,1,0.3056,0,
2024-05-29,2542.66,2500.0,216.5914,-500.0,246.2215,222.7359,2685.5488,1,0.2402,0,
2024-05-30,2974.95,2500.0,216.8378,-200.0,250.5811,0.0,2767.4188,0,0.0,0,
2024-05-31,4123.76,2500.0,217.0842,800.0,254.8097,627.8645,4399.7584,1,0.6022,0,
2024-06-01,4900.97,2500.0,217.3306,1300.0,258.8984,0.0,4276.229,0,0.0,0,
2024-06-02,2801.02,2500.0,217.577,100.0,262.8379,0.0,3080.4149,0,0.0,0,
2024-06-03,2527.23,2500.0,217.8234,-700.0,266.6197,0.0,2284.4431,0,0.0,0,
2024-06-04,2073.38,2500.0,218.0698,-800.0,270.2352,0.0,2188.305,0,0.0,0,
2024-06-05,2893.35,2500.0,218.3162,-500.0,273.6762,0.0,2491.9924,0,0.0,0,
2024-06-06,2927.74,2500.0,218.5626,-200.0,276.9349,0.0,2795.4975,0,0.0,0,
2024-06-07,3490.04,2500.0,218.809,800.0,280.0037,0.0,3798.8128,0,0.0,0,
2024-06-08,4122.2,2500.0,219.0554,1300.0,282.8755,0.0,4301.931,0,0.0,0,
2024-06-09,3298.88,2500.0,219.3018,100.0,285.5436,0.0,3104.8454,0,0.0,0,
2024-06-10,2501.87,2500.0,219.5483,-700.0,288.0016,0.0,2307.5499,0,0.0,0,
2024-06-11,2197.54,2500.0,219.7947,-800.0,290.2438,0.0,2210.0385,0,0.0,0,
2024-06-12,2521.28,2500.0,220.0411,-500.0,292.2647,0.0,2512.3058,0,0.0,0,
2024-06-13,2985.09,2500.0,220.2875,-200.0,294.0596,0.0,2814.3471,0,0.0,0,
2024-06-14,3856.4,2500.0,220.5339,800.0,295.6241,0.0,3816.1579,0,0.0,0,
2024-06-15,3870.93,2500.0,220.7803,1300.0,296.9543,0.0,4317.7346,0,0.0,0,
2024-06-16,2916.22,2500.0,221.0267,100.0,298.0472,0.0,3119.0739,0,0.0,0,
2024-06-17,2363.81,2500.0,221.2731,-700.0,298.9,0.0,2320.1731,0,0.0,0,
2024-06-18,2437.0,2500.0,221.5195,-800.0,299.5106,0.0,2221.0301,0,0.0,0,
2024-06-19,2847.64,2500.0,221.7659,-500.0,299.8776,0.0,2521.6435,0,0.0,0,
2024-06-20,2998.0,2500.0,222.0123,-200.0,300.0,0.0,2822.0123,0,0.0,0,
2024-06-21,3909.98,2500.0,222.2587,800.0,299.8776,0.0,3822.1363,0,0.0,0,
2024-06-22,4580.93,2500.0,222.5051,1300.0,299.5106,0.0,4322.0157,0,0.0,0,
2024-06-23,2955.14,2500.0,222.7515,100.0,298.9,0.0,3121.6515,0,0.0,0,
2024-06-24,2292.59,2500.0,222.9979,-700.0,298.0472,0.0,2321.0451,0,0.0,0,
2024-06-25,2073.82,2500.0,223.2444,-800.0,296.9543,0.0,2220.1987,0,0.0,0,
2024-06-26,2267.46,2500.0,223.4908,-500.0,295.6241,0.0,2519.1148,0,0.0,0,
2024-06-27,2892.99,2500.0,223.7372,-200.0,294.0596,0.0,2817.7968,0,0.0,0,
2024-06-28,3872.89,2500.0,223.9836,800.0,292.2647,0.0,3816.2483,0,0.0,0,
2024-06-29,4551.82,2500.0,224.23,1300.0,290.2438,0.0,4314.4738,0,0.0,0,
2024-06-30,3248.46,2500.0,224.4764,100.0,288.0016,0.0,3112.478,0,0.0,0,
2024-07-01,2355.11,2500.0,224.7228,-700.0,285.5436,0.0,2310.2664,0,0.0,0,
2024-07-02,2306.16,2500.0,224.9692,-800.0,282.8755,0.0,2207.8447,0,0.0,0,
2024-07-03,2496.66,2500.0,225.2156,-500.0,280.0037,0.0,2505.2193,0,0.0,0,
2024-07-04,2894.96,2500.0,225.462,-200.0,276.9349,0.0,2802.3969,0,0.0,0,
2024-07-05,3578.67,2500.0,225.7084,800.0,273.6762,0.0,3799.3846,0,0.0,0,
2024-07-06,4423.26,2500.0,225.9548,1300.0,270.2352,0.0,4296.19,0,0.0,0,
2024-07-07,3258.2,2500.0,226.2012,100.0,266.6197,0.0,3092.8209,0,0.0,0,
2024-07-08,2166.64,2500.0,226.4476,-700.0,262.8379,0.0,2289.2856,0,0.0,0,
2024-07-09,2194.66,2500.0,226.694,-800.0,258.8984,0.0,2185.5924,0,0.0,0,
2024-07-10,2357.94,2500.0,226.9405,-500.0,254.8097,0.0,2481.7502,0,0.0,0,
2024-07-11,2660.77,2500.0,227.1869,-200.0,250.5811,0.0,2777.7679,0,0.0,0,
2024-07-12,3434.05,2500.0,227.4333,800.0,246.2215,0.0,3773.6547,0,0.0,0,
2024-07-13,4701.75,2500.0,227.6797,1300.0,241.7403,0.0,4269.42,0,0.0,0,
2024-07-14,3326.39,2500.0,227.9261,100.0,237.1471,0.0,3065.0731,0,0.0,0,
2024-07-15,2357.82,2500.0,228.1725,-700.0,232.4512,0.0,2260.6237,0,0.0,0,
2024-07-16,2496.26,2500.0,228.4189,-800.0,227.6625,0.0,2156.0814,0,0.0,0,
2024-07-17,2414.34,2500.0,228.6653,-500.0,222.7904,0.0,2451.4557,0,0.0,0,
2024-07-18,3412.96,2500.0,228.9117,-200.0,217.8447,0.0,2746.7564,0,0.0,0,
2024-07-19,3673.88,2500.0,229.1581,800.0,212.835,0.0,3741.9931,0,0.0,0,
2024-07-20,4323.68,2500.0,229.4045,1300.0,207.7708,0.0,4237.1753,0,0.0,0,
2024-07-21,2935.82,2500.0,229.6509,100.0,202.6616,0.0,3032.3125,0,0.0,0,
2024-07-22,2293.76,2500.0,229.8973,-700.0,197.5167,0.0,2227.4141,0,0.0,0,
2024-07-23,2264.38,2500.0,230.1437,-800.0,192.3454,0.0,2122.4891,0,0.0,0,
2024-07-24,2395.51,2500.0,230.3901,-500.0,187.1566,0.0,2417.5468,0,0.0,0,
2024-07-25,3098.16,2500.0,230.6366,-200.0,181.9592,0.0,2712.5958,0,0.0,0,
2024-07-26,3778.58,2500.0,230.883,800.0,176.7618,0.0,3707.6447,0,0.0,0,
2024-07-27,4293.64,2500.0,231.1294,1300.0,171.5727,0.0,4202.7021,0,0.0,0,
2024-07-28,2779.78,2500.0,231.3758,100.0,166.4,0.0,2997.7758,0,0.0,0,
2024-07-29,2266.29,2500.0,231.6222,-700.0,161.2517,0.0,2192.8738,0,0.0,0,
2024-07-30,2065.62,2500.0,231.8686,-800.0,156.1351,0.0,2088.0036,0,0.0,0,
2024-07-31,2267.21,2500.0,232.115,-500.0,151.0574,0.0,2383.1724,0,0.0,0,
2024-08-01,2512.01,2500.0,232.3614,-200.0,146.0257,0.0,2678.3871,0,0.0,0,
2024-08-02,5013.51,2500.0,232.6078,800.0,141.0464,456.9735,4130.6277,1,0.4019,0,
2024-08-03,4081.11,2500.0,232.8542,1300.0,136.1257,0.0,4168.9799,0,0.0,0,
2024-08-04,2920.94,2500.0,233.1006,100.0,131.2695,341.9527,3306.3228,1,0.3588,0,
2024-08-05,2039.19,2500.0,233.347,-700.0,126.4832,0.0,2159.8302,0,0.0,0,
2024-08-06,2046.89,2500.0,233.5934,-800.0,121.772,0.0,2055.3654,0,0.0,0,
2024-08-07,2453.8,2500.0,233.8398,-500.0,117.1406,0.0,2350.9805,0,0.0,0,
2024-08-08,2764.15,2500.0,234.0862,-200.0,112.5935,0.0,2646.6797,0,0.0,0,
2024-08-09,3839.63,2500.0,234.3326,800.0,108.1345,0.0,3642.4671,0,0.0,0,
2024-08-10,4112.37,2500.0,234.5791,1300.0,103.7674,197.7176,4336.064,1,0.037,0,
2024-08-11,3175.27,2500.0,234.8255,100.0,99.4954,156.7638,3091.0846,1,0.0639,0,
2024-08-12,1981.09,2500.0,235.0719,-700.0,95.3215,0.0,2130.3933,0,0.0,0,
2024-08-13,1926.11,2500.0,235.3183,-800.0,91.2481,0.0,2026.5664,0,0.0,0,
2024-08-14,2409.69,2500.0,235.5647,-500.0,87.2776,277.7757,2600.6179,1,0.379,0,
2024-08-15,2370.21,2500.0,235.8111,-200.0,83.4117,0.0,2619.2228,0,0.0,0,
2024-08-16,3923.54,2500.0,236.0575,800.0,79.6521,0.0,3615.7096,0,0.0,0,
2024-08-17,4734.57,2500.0,236.3039,1300.0,75.9999,375.0653,4487.3691,1,0.2438,0,
2024-08-18,3136.3,2500.0,236.5503,100.0,72.456,0.0,2909.0064,0,0.0,0,
2024-08-19,2354.16,2500.0,236.7967,-700.0,69.0211,240.9627,2346.7805,1,0.3544,0,
2024-08-20,2127.2,2500.0,237.0431,-800.0,65.6955,0.0,2002.7386,0,0.0,0,
2024-08-21,1975.72,2500.0,237.2895,-500.0,62.4791,0.0,2299.7687,0,0.0,0,
2024-08-22,2776.22,2500.0,237.5359,-200.0,59.3719,0.0,2596.9078,0,0.0,0,
2024-08-23,3645.08,2500.0,237.7823,800.0,56.3733,0.0,3594.1556,0,0.0,0,
2024-08-24,5018.45,2500.0,238.0287,1300.0,53.4826,687.1998,4778.7111,1,0.6093,0,
2024-08-25,2976.8,2500.0,238.2752,100.0,50.6989,0.0,2888.974,0,0.0,0,
2024-08-26,2498.31,2500.0,238.5216,-700.0,48.0211,625.9628,2712.5055,0,0.0,1,Late Summer Bank Holiday
2024-08-27,1746.42,2500.0,238.768,-800.0,45.448,0.0,1984.2159,0,0.0,0,
2024-08-28,2152.0,2500.0,239.0144,-500.0,42.9779,0.0,2281.9923,0,0.0,0,
2024-08-29,2696.46,2500.0,239.2608,-200.0,40.6094,0.0,2579.8701,0,0.0,0,
2024-08-30,3775.37,2500.0,239.5072,800.0,38.3405,0.0,3577.8477,0,0.0,0,
2024-08-31,4249.67,2500.0,239.7536,1300.0,36.1695,695.9643,4771.8874,1,0.6226,0,
2024-09-01,2648.51,2500.0,240.0,100.0,34.0942,0.0,2874.0942,0,0.0,0,
2024-09-02,1952.45,2500.0,240.2464,-700.0,32.1127,0.0,2072.3591,0,0.0,0,
2024-09-03,2250.79,2500.0,240.4928,-800.0,30.2226,346.3035,2317.0189,1,0.6463,0,
2024-09-04,2021.9,2500.0,240.7392,-500.0,28.4217,0.0,2269.1609,0,0.0,0,
2024-09-05,2275.58,2500.0,240.9856,-200.0,26.7077,0.0,2567.6934,0,0.0,0,
2024-09-06,3331.84,2500.0,241.232,800.0,25.0783,0.0,3566.3103,0,0.0,0,
2024-09-07,4319.91,2500.0,241.4784,1300.0,23.531,225.2989,4290.3084,1,0.0734,0,
2024-09-08,2772.97,2500.0,241.7248,100.0,22.0635,198.3998,3062.1882,1,0.1394,0,
2024-09-09,2043.54,2500.0,241.9713,-700.0,20.6734,0.0,2062.6446,0,0.0,0,
2024-09-10,2127.69,2500.0,242.2177,-800.0,19.3582,0.0,1961.5759,0,0.0,0,
2024-09-11,2025.16,2500.0,242.4641,-500.0,18.1157,0.0,2260.5797,0,0.0,0,
2024-09-12,2517.38,2500.0,242.7105,-200.0,16.9435,0.0,2559.6539,0,0.0,0,
2024-09-13,3850.55,2500.0,242.9569,800.0,15.8394,0.0,3558.7962,0,0.0,0,
2024-09-14,3922.22,2500.0,243.2033,1300.0,14.8011,0.0,4058.0044,0,0.0,0,
2024-09-15,2966.73,2500.0,243.4497,100.0,13.8267,252.1555,3109.4319,1,0.2298,0,
2024-09-16,2406.74,2500.0,243.6961,-700.0,12.914,145.1901,2201.8002,1,0.1457,0,
2024-09-17,1908.09,2500.0,243.9425,-800.0,12.0612,0.0,1956.0037,0,0.0,0,
2024-09-18,2454.75,2500.0,244.1889,-500.0,11.2665,0.0,2255.4554,0,0.0,0,
2024-09-19,2642.64,2500.0,244.4353,-200.0,10.5283,0.0,2554.9636,0,0.0,0,
2024-09-20,3457.03,2500.0,244.6817,800.0,9.845,0.0,3554.5267,0,0.0,0,
2024-09-21,4759.41,2500.0,244.9281,1300.0,9.2153,529.3744,4583.5178,1,0.4313,0,
2024-09-22,3338.5,2500.0,245.1745,100.0,8.6381,401.2436,3255.0562,1,0.479,0,
2024-09-23,2221.25,2500.0,245.4209,-700.0,8.1123,0.0,2053.5333,0,0.0,0,
2024-09-24,1867.62,2500.0,245.6674,-800.0,7.6372,0.0,1953.3046,0,0.0,0,
2024-09-25,2260.55,2500.0,245.9138,-500.0,7.2124,0.0,2253.1261,0,0.0,0,
2024-09-26,2845.83,2500.0,246.1602,-200.0,6.8373,306.907,2859.9045,1,0.382,0,
2024-09-27,3753.06,2500.0,246.4066,800.0,6.512,0.0,3552.9186,0,0.0,0,
2024-09-28,3720.49,2500.0,246.653,1300.0,6.2368,0.0,4052.8898,0,0.0,0,
2024-09-29,3447.21,2500.0,246.8994,100.0,6.012,334.941,3187.8524,1,0.3686,0,
2024-09-30,2129.57,2500.0,247.1458,-700.0,5.8385,0.0,2052.9843,0,0.0,0,
2024-10-01,1747.34,2500.0,247.3922,-800.0,5.7174,0.0,1953.1096,0,0.0,0,
2024-10-02,2471.09,2500.0,247.6386,-500.0,5.6501,0.0,2253.2887,0,0.0,0,
2024-10-03,3227.12,2500.0,247.885,-200.0,5.6385,184.2758,2737.7993,1,0.1532,0,
2024-10-04,3838.64,2500.0,248.1314,800.0,5.6846,0.0,3553.816,0,0.0,0,
2024-10-05,4782.52,2500.0,248.3778,1300.0,5.7911,238.3297,4292.4986,1,0.0895,0,
2024-10-06,2874.08,2500.0,248.6242,100.0,5.9609,0.0,2854.5851,0,0.0,0,
2024-10-07,1781.91,2500.0,248.8706,-700.0,6.1974,0.0,2055.068,0,0.0,0,
2024-10-08,1858.94,2500.0,249.117,-800.0,6.5044,225.0346,2180.656,1,0.3575,0,
2024-10-09,2302.29,2500.0,249.3634,-500.0,6.8861,0.0,2256.2495,0,0.0,0,
2024-10-10,2435.86,2500.0,249.6099,-200.0,7.3473,0.0,2556.9571,0,0.0,0,
2024-10-11,3297.44,2500.0,249.8563,800.0,7.8931,0.0,3557.7494,0,0.0,0,
2024-10-12,4558.33,2500.0,250.1027,1300.0,8.5293,522.6926,4581.3246,1,0.4228,0,
2024-10-13,3000.44,2500.0,250.3491,100.0,9.262,0.0,2859.611,0,0.0,0,
2024-10-14,1821.2,2500.0,250.5955,-700.0,10.0978,0.0,2060.6933,0,0.0,0,
2024-10-15,1891.43,2500.0,250.8419,-800.0,11.0439,0.0,1961.8858,0,0.0,0,
2024-10-16,2536.57,2500.0,251.0883,-500.0,12.1079,0.0,2263.1962,0,0.0,0,
2024-10-17,2344.02,2500.0,251.3347,-200.0,13.298,0.0,2564.6327,0,0.0,0,
2024-10-18,3814.34,2500.0,251.5811,800.0,14.6227,0.0,3566.2038,0,0.0,0,
2024-10-19,4335.3,2500.0,251.8275,1300.0,16.0912,442.2775,4510.1962,1,0.3273,0,
2024-10-20,3271.9,2500.0,252.0739,100.0,17.7129,265.2249,3135.0118,1,0.2496,0,
2024-10-21,2253.7,2500.0,252.3203,-700.0,19.4977,0.0,2071.8181,0,0.0,0,
2024-10-22,2091.09,2500.0,252.5667,-800.0,21.456,0.0,1974.0228,0,0.0,0,
2024-10-23,2441.98,2500.0,252.8131,-500.0,23.5985,0.0,2276.4116,0,0.0,0,
2024-10-24,2341.4,2500.0,253.0595,-200.0,25.936,0.0,2578.9955,0,0.0,0,
2024-10-25,3900.9,2500.0,253.306,800.0,28.4798,0.0,3581.7858,0,0.0,0,
2024-10-26,3806.15,2500.0,253.5524,1300.0,31.2413,0.0,4084.7937,0,0.0,0,
2024-10-27,3234.71,2500.0,253.7988,100.0,34.2321,280.8802,3168.9111,1,0.2727,0,
2024-10-28,2134.72,2500.0,254.0452,-700.0,37.4638,0.0,2091.509,0,0.0,0,
2024-10-29,2413.42,2500.0,254.2916,-800.0,40.9479,328.0167,2323.2562,1,0.5924,0,
2024-10-30,2361.21,2500.0,254.538,-500.0,44.696,0.0,2299.234,0,0.0,0,
2024-10-31,2427.75,2500.0,254.7844,-200.0,48.7193,0.0,2603.5037,0,0.0,0,
2024-11-01,3218.43,2500.0,255.0308,800.0,53.0288,0.0,3608.0596,0,0.0,0,
2024-11-02,4889.13,2500.0,255.2772,1300.0,57.635,457.2782,4570.1904,1,0.339,0,
2024-11-03,3317.39,2500.0,255.5236,100.0,62.5481,350.7257,3268.7974,1,0.3819,0,
2024-11-04,2546.25,2500.0,255.77,-700.0,67.7772,208.294,2331.8412,1,0.2766,0,
2024-11-05,2022.09,2500.0,256.0164,-800.0,73.3311,0.0,2029.3475,0,0.0,0,
2024-11-06,2072.94,2500.0,256.2628,-500.0,79.2173,0.0,2335.4802,0,0.0,0,
2024-11-07,2846.15,2500.0,256.5092,-200.0,85.4426,0.0,2641.9518,0,0.0,0,
2024-11-08,3540.66,2500.0,256.7556,800.0,92.0122,0.0,3648.7679,0,0.0,0,
2024-11-09,4715.28,2500.0,257.0021,1300.0,98.9303,433.773,4589.7054,1,0.3065,0,
2024-11-10,2809.95,2500.0,257.2485,100.0,106.1994,0.0,2963.4479,0,0.0,0,
2024-11-11,2456.94,2500.0,257.4949,-700.0,113.8205,0.0,2171.3154,0,0.0,0,
2024-11-12,1933.71,2500.0,257.7413,-800.0,121.7927,0.0,2079.5339,0,0.0,0,
2024-11-13,2323.64,2500.0,257.9877,-500.0,130.1131,0.0,2388.1008,0,0.0,0,
2024-11-14,2720.19,2500.0,258.2341,-200.0,138.777,0.0,2697.0111,0,0.0,0,
2024-11-15,3382.42,2500.0,258.4805,800.0,147.7772,0.0,3706.2577,0,0.0,0,
2024-11-16,4749.71,2500.0,258.7269,1300.0,157.1042,411.5257,4627.3568,1,0.2744,0,
2024-11-17,3613.91,2500.0,258.9733,100.0,166.7463,175.3952,3201.1148,1,0.0856,0,
2024-11-18,2315.84,2500.0,259.2197,-700.0,176.6888,174.5037,2410.4123,1,0.1812,0,
2024-11-19,2214.23,2500.0,259.4661,-800.0,186.9147,0.0,2146.3808,0,0.0,0,
2024-11-20,1916.66,2500.0,259.7125,-500.0,197.404,0.0,2457.1165,0,0.0,0,
2024-11-21,3015.49,2500.0,259.9589,-200.0,208.1338,256.8163,3024.909,1,0.2513,0,
2024-11-22,3684.64,2500.0,260.2053,800.0,219.0785,0.0,3779.2838,0,0.0,0,
2024-11-23,4352.31,2500.0,260.4517,1300.0,230.2095,366.6056,4657.2668,1,0.2164,0,
2024-11-24,3819.2,2500.0,260.6982,100.0,241.495,412.8962,3515.0893,1,0.4433,0,
2024-11-25,2253.46,2500.0,260.9446,-700.0,252.9007,0.0,2313.8452,0,0.0,0,
2024-11-26,2527.48,2500.0,261.191,-800.0,264.3888,338.3078,2563.8875,1,0.5334,0,
2024-11-27,2460.79,2500.0,261.4374,-500.0,275.9192,0.0,2537.3565,0,0.0,0,
2024-11-28,2412.23,2500.0,261.6838,-200.0,287.4485,0.0,2849.1323,0,0.0,0,
2024-11-29,3511.23,2500.0,261.9302,800.0,298.9309,0.0,3860.8611,0,0.0,0,
2024-11-30,4708.68,2500.0,262.1766,1300.0,310.3181,0.0,4372.4947,0,0.0,0,
2024-12-01,2646.54,2500.0,262.423,100.0,321.5591,0.0,3183.9821,0,0.0,0,
2024-12-02,2466.57,2500.0,262.6694,-700.0,332.6011,232.3866,2627.6571,1,0.2715,0,
2024-12-03,2409.09,2500.0,262.9158,-800.0,343.3891,182.3679,2488.6728,1,0.1861,0,
2024-12-04,3198.68,2500.0,263.1622,-500.0,353.8666,190.0914,2807.1202,1,0.1554,0,
2024-12-05,3107.38,2500.0,263.4086,-200.0,363.9756,0.0,2927.3843,0,0.0,0,
2024-12-06,3761.81,2500.0,263.655,800.0,373.6574,0.0,3937.3124,0,0.0,0,
2024-12-07,5203.68,2500.0,263.9014,1300.0,382.8522,265.1806,4711.9343,1,0.0935,0,
2024-12-08,3459.9,2500.0,264.1478,100.0,391.5005,422.1251,3677.7735,1,0.4269,0,
2024-12-09,2662.85,2500.0,264.3943,-700.0,399.5426,0.0,2463.9368,0,0.0,0,
2024-12-10,2113.75,2500.0,264.6407,-800.0,406.9197,0.0,2371.5604,0,0.0,0,
2024-12-11,2908.44,2500.0,264.8871,-500.0,413.5743,0.0,2678.4613,0,0.0,0,
2024-12-12,2887.61,2500.0,265.1335,-200.0,419.4503,0.0,2984.5838,0,0.0,0,
